id,project_is_approved
p233245,0.9347470893762061
p096795,0.8493979529888438
p236235,0.9413133761824568
p233680,0.879277960450169
p171879,0.9364459665442867
p016071,0.949731634051303
p099906,0.931710362905622
p200236,0.8859931028879047
p129452,0.824997634275243
p186652,0.9363449456982486
p257992,0.9653508828274809
p055177,0.8885262488955447
p069502,0.6755498345666134
p099455,0.937199738534584
p226195,0.9150497936400783
p048432,0.9522185596060637
p028074,0.969481505159124
p188220,0.9309903699384611
p213507,0.8092553847222645
p006068,0.8293957370940863
p124112,0.9489895329711896
p190450,0.9501151757916546
p180156,0.937196861411018
p025868,0.8623802081477515
p134875,0.947426650015581
p169259,0.8531458889059216
p124445,0.9228038971661434
p090153,0.927714297715361
p086796,0.8229844723963727
p101412,0.9504554627619745
p249795,0.9572568939606376
p185278,0.8065404763903141
p052706,0.9180522777704159
p118380,0.8859171596317903
p258109,0.9526776629897922
p033638,0.8749548927099545
p190269,0.9680258615968278
p166424,0.9458077237918853
p128851,0.965340164694508
p059448,0.961858585223529
p020036,0.8600071728251226
p241422,0.898731916888551
p155492,0.9621216733280399
p062100,0.9362020140236744
p159786,0.9596898735199022
p144841,0.9128601674476079
p085470,0.8473231078009034
p130095,0.8248338978724548
p047018,0.8425050271679216
p016587,0.9289329082792829
p087209,0.7779510268778953
p188130,0.9531303434865197
p101731,0.656485729677019
p232762,0.9819905456990634
p167483,0.9119257155410226
p076351,0.9511010322256994
p185000,0.9125021106487102
p101086,0.7767700435732587
p026220,0.959380721287708
p028685,0.8154578914614846
p069530,0.9250405066370998
p056829,0.7910467922720038
p047088,0.8501072967857008
p134783,0.9303382048241104
p033569,0.9524704794923208
p066632,0.9512149448993072
p249875,0.942937374142116
p246378,0.9268887928060834
p088359,0.9002793790858011
p068216,0.9390962988510139
p132793,0.9615886045763641
p012075,0.9721188251882474
p034160,0.9739548742315399
p164095,0.7018469546310754
p101374,0.9040887480493496
p179164,0.9365968251834011
p144206,0.8555373546117888
p117651,0.9094810810049668
p037059,0.9503331395307906
p156849,0.9254757038767722
p096892,0.90872848711169
p161212,0.6920429963875846
p099186,0.8293955283143559
p124024,0.8873293004111118
p200265,0.9019747834219177
p034357,0.9309698824448924
p177052,0.7877242030750707
p127983,0.8240812777021198
p257497,0.9337074751527543
p017783,0.9423395699542033
p036670,0.9779062221254835
p187035,0.9583758246673374
p251797,0.8845184352635457
p081183,0.918950902746587
p211028,0.9698714480244891
p197996,0.9391703336794132
p175648,0.962930759244914
p069955,0.9137957962344236
p126285,0.9623566132984614
p073482,0.688722993642693
p021363,0.8959533690544275
p018483,0.9023332236636181
p120512,0.9288706530684169
p224623,0.969759852992734
p046024,0.9059256883464245
p128133,0.9478922383147114
p111612,0.9258354327238197
p216008,0.9598657048437585
p250197,0.7856360406291307
p038264,0.9501013294898836
p037304,0.9391392901012972
p233182,0.9589209645347724
p187950,0.9634260059197968
p194163,0.9133548385114939
p123572,0.9420949010319616
p213676,0.6051994345857005
p242177,0.9674775783378714
p228376,0.9246507228179731
p098358,0.8452611551405828
p208182,0.9487397468972125
p192069,0.8511863104749193
p125208,0.9547974540820765
p068618,0.7789272421348014
p250399,0.8593348540986844
p096146,0.9664255579017159
p014072,0.7280106763949883
p170811,0.7882766027240781
p016865,0.7515878272102112
p000502,0.9603971439963639
p243659,0.9373803765047894
p123641,0.886808111679395
p179222,0.9474423579837008
p119669,0.9540800717652373
p224232,0.9428801483454661
p113196,0.933297586982293
p197404,0.8688922342334037
p040348,0.9087170735065566
p220547,0.9333471675243654
p152772,0.867559303780464
p227843,0.9532861437897961
p243822,0.9568255817888964
p042663,0.8779475624901488
p103616,0.9243547309890713
p119315,0.9508486103831431
p112683,0.9096600236646201
p134225,0.6577321212653722
p178686,0.5085725787502291
p104414,0.8101191567585151
p196430,0.872992898635617
p121265,0.9633274193175692
p002111,0.879835240636237
p048656,0.9649196456561105
p100742,0.8643524710527666
p240945,0.9384890518298178
p196948,0.9023156079044082
p161397,0.9340886883828192
p085333,0.79109312348303
p051174,0.9529300153489769
p226030,0.9117671324055157
p200031,0.9640522498301033
p099283,0.8070955841934637
p012888,0.9454866473651059
p213138,0.8476562837609651
p259594,0.9475076596135291
p169939,0.8412816547490127
p189829,0.8767955627909697
p180698,0.9588718470726529
p041111,0.928271023201855
p108577,0.963416140672541
p024499,0.900236264362455
p009156,0.9659463468994864
p154797,0.8719434560284391
p019957,0.9338639809851133
p137043,0.963605890852621
p183936,0.9358684830917632
p143641,0.798794006149231
p201920,0.7652285545477441
p169193,0.9289727154994804
p215466,0.8577568756036683
p124527,0.8187455514400295
p241030,0.8993598950446081
